Sl No.,BRCODE,BRANCHNAME,INVOICE,GSTIN,INV_DATE, CHARGE ,CGST,SGST,IGST,POS,LOS,Check,Cat,NT_DATE,NT_NO,RATE,HSN,Nil_Type,NT_AMT,NT_CGST,NT_SGST,NT_IGST,client_gstin,fp
,293,ATM,101647-1904NTHE,27AAACI1195H3ZK,30.06.2020,30349,0,0,5463,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101119-1904ATHE,27AAACI1195H3ZK,30.06.2020,5080,0,0,914,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101589-1905NTHE,27AAACI1195H3ZK,30.06.2020,38585,0,0,6945,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,100980-1905ATHE,27AAACI1195H3ZK,30.06.2020,5540,0,0,997,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101580-1906NTHE,27AAACI1195H3ZK,30.06.2020,29131,0,0,5243,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,100999-1906ATHE,27AAACI1195H3ZK,30.06.2020,4970,0,0,895,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101588-1907NTHE,27AAACI1195H3ZK,30.06.2020,35070,0,0,6313,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101035-1907ATHE,27AAACI1195H3ZK,30.06.2020,5800,0,0,1044,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101591-1908NTHE,27AAACI1195H3ZK,30.06.2020,47849,0,0,8613,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101012-1908ATHE,27AAACI1195H3ZK,30.06.2020,6135,0,0,1104,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101645-1909NTHE,27AAACI1195H3ZK,30.06.2020,38664,0,0,6960,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101037-1909ATHE,27AAACI1195H3ZK,30.06.2020,5340,0,0,961,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101648-1910NTHE,27AAACI1195H3ZK,30.06.2020,41719,0,0,7509,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101046-1910ATHE,27AAACI1195H3ZK,30.06.2020,5710,0,0,1028,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101663-1911NTHE,27AAACI1195H3ZK,30.06.2020,36275,0,0,6529,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101047-1911ATHE,27AAACI1195H3ZK,30.06.2020,5820,0,0,1048,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101656-1912NTHE,27AAACI1195H3ZK,30.06.2020,39859,0,0,7175,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101033-1912ATHE,27AAACI1195H3ZK,30.06.2020,6060,0,0,1091,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101654-2001NTHE,27AAACI1195H3ZK,30.06.2020,39261,0,0,7067,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101031-2001ATHE,27AAACI1195H3ZK,30.06.2020,5745,0,0,1034,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101668-2002NTHE,27AAACI1195H3ZK,30.06.2020,30635,0,0,5514,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101030-2002ATHE,27AAACI1195H3ZK,30.06.2020,4970,0,0,895,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101687-2003NTHE,27AAACI1195H3ZK,30.06.2020,30195,0,0,5435,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,100992-2003ATHE,27AAACI1195H3ZK,30.06.2020,5335,0,0,960,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
64,376,ADC,CSBKIMPS06200064,27AAACI1314G1Z3,30.06.2020,"3,051.75",0.00,0.00,549.32,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
134,293,ATM,CSBKNFS106200134,27AAACI1314G1Z3,30-Jun-20,"38,140.00",0.00,0.00,"6,865.20",27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
53,376,ADC,CSBKUPI106200054,27AAACI1314G1Z3,30-Jun-20,"2,159.38",0.00,0.00,388.69,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
66,307,RTGS,CSBNEFT006020066,27AAACI1314G1Z3,30.06.2020,431.75,0,0,77.72,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
49,293,ATM,100882-2006ATHE,27AAACI1314G2Z2,30.06.2020,50,0,0,9,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101123-1904ATHE,27AAACI1314G2Z2,30.06.2020,180,0,0,32,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,100984-1905ATHE,27AAACI1314G2Z2,30.06.2020,175,0,0,32,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101003-1906ATHE,27AAACI1314G2Z2,30.06.2020,195,0,0,35,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101039-1907ATHE,27AAACI1314G2Z2,30.06.2020,80,0,0,14,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101016-1908ATHE,27AAACI1314G2Z2,30.06.2020,175,0,0,32,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101042-1909ATHE,27AAACI1314G2Z2,30.06.2020,290,0,0,52,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101050-1910ATHE,27AAACI1314G2Z2,30.06.2020,210,0,0,38,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101051-1911ATHE,27AAACI1314G2Z2,30.06.2020,270,0,0,49,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101038-1912ATHE,27AAACI1314G2Z2,30.06.2020,390,0,0,70,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101035-2001ATHE,27AAACI1314G2Z2,30.06.2020,160,0,0,29,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101035-2002ATHE,27AAACI1314G2Z2,30.06.2020,200,0,0,36,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,100996-2003ATHE,27AAACI1314G2Z2,30.06.2020,105,0,0,19,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
18,293,ATM,101487-2006NTHE,27AAACI1314G4Z0,30.06.2020,7170,0,0,1291,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101651-1904NTHE,27AAACI1314G4Z0,30.06.2020,7786,0,0,1401,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101593-1905NTHE,27AAACI1314G4Z0,30.06.2020,9053,0,0,1630,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101584-1906NTHE,27AAACI1314G4Z0,30.06.2020,7923,0,0,1426,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101592-1907NTHE,27AAACI1314G4Z0,30.06.2020,12535,0,0,2256,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101595-1908NTHE,27AAACI1314G4Z0,30.06.2020,10044,0,0,1808,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101649-1909NTHE,27AAACI1314G4Z0,30.06.2020,8286,0,0,1492,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101652-1910NTHE,27AAACI1314G4Z0,30.06.2020,7016,0,0,1263,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101667-1911NTHE,27AAACI1314G4Z0,30.06.2020,5404,0,0,973,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101660-1912NTHE,27AAACI1314G4Z0,30.06.2020,9518,0,0,1713,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101658-2001NTHE,27AAACI1314G4Z0,30.06.2020,6136,0,0,1104,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101672-2002NTHE,27AAACI1314G4Z0,30.06.2020,8134,0,0,1464,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101691-2003NTHE,27AAACI1314G4Z0,30.06.2020,5506,0,0,991,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
9,376,ADC,CSBKIMPS06200009,27AAACI1607G3ZX,30.06.2020,131.00,0.00,0.00,23.58,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
15,293,ATM,CSBKNFS106200015,27AAACI1607G3ZX,30-Jun-20,"22,431.50",0.00,0.00,"4,037.67",27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
4,376,ADC,CSBKUPI106200004,27AAACI1607G3ZX,30-Jun-20,403.15,0.00,0.00,72.57,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
2,376,ADC,CSBKBBPS06200002,27AAACI7986C1ZD,30.06.2020,167.00,0.00,0.00,30.06,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
82,376,ADC,CSBKIMPS06200082,27AAACK4409J1ZK,30.06.2020,"5,447.50",0.00,0.00,980.55,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
166,293,ATM,CSBKNFS106200166,27AAACK4409J3ZI,30-Jun-20,"79,055.00",0.00,0.00,"14,229.90",27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
65,376,ADC,CSBKUPI106200066,27AAACK4409J3ZI,30-Jun-20,"4,349.63",0.00,0.00,782.93,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
19,293,ATM,101488-2006NTHE,27AAACK4409J3ZI,30.06.2020,3763,0,0,677,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
50,293,ATM,100883-2006ATHE,27AAACK4409J3ZI,30.06.2020,45,0,0,8,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
84,307,RTGS,CSBNEFT006020084,27AAACK4409J3ZI,30.06.2020,619.5,0,0,111.51,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101652-1904NTHE,27AAACK4409J3ZI,30.06.2020,4187,0,0,754,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101124-1904ATHE,27AAACK4409J3ZI,30.06.2020,9025,0,0,1625,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101594-1905NTHE,27AAACK4409J3ZI,30.06.2020,5591,0,0,1006,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,100985-1905ATHE,27AAACK4409J3ZI,30.06.2020,10100,0,0,1818,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101585-1906NTHE,27AAACK4409J3ZI,30.06.2020,3826,0,0,689,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101004-1906ATHE,27AAACK4409J3ZI,30.06.2020,11485,0,0,2067,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101593-1907NTHE,27AAACK4409J3ZI,30.06.2020,5960,0,0,1073,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101040-1907ATHE,27AAACK4409J3ZI,30.06.2020,13605,0,0,2449,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101596-1908NTHE,27AAACK4409J3ZI,30.06.2020,8303,0,0,1494,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101017-1908ATHE,27AAACK4409J3ZI,30.06.2020,13875,0,0,2498,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101650-1909NTHE,27AAACK4409J3ZI,30.06.2020,4295,0,0,773,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101043-1909ATHE,27AAACK4409J3ZI,30.06.2020,16225,0,0,2921,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101653-1910NTHE,27AAACK4409J3ZI,30.06.2020,6908,0,0,1243,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101051-1910ATHE,27AAACK4409J3ZI,30.06.2020,17255,0,0,3106,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101668-1911NTHE,27AAACK4409J3ZI,30.06.2020,4541,0,0,817,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101052-1911ATHE,27AAACK4409J3ZI,30.06.2020,19620,0,0,3532,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101661-1912NTHE,27AAACK4409J3ZI,30.06.2020,6337,0,0,1141,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
,293,ATM,101039-1912ATHE,27AAACK4409J3ZI,30.06.2020,21802,0,0,3924,27,32,INTER,B2b,,,18,9971,,,,,,32AABCT0024D1Z9,072020
